1,-0.0191619
0.99875,-0.0111644
0.990803,-0.00625159
0.843321,-0.00741203
0.684369,-0.00739653
0.574415,-0.00836073
0.498389,-0.00831418
0.444026,-0.0080692
0.40441,-0.00897603
0.36706,-0.00894819
0.337517,-0.00893293
0.325105,-0.00842892
0.30334,-0.00839789
0.308713,-0.0059074
0.293153,-0.00579856
0.310009,-0.00593988
0.302583,-0.00573923
0.31507,-0.00530933
0.306513,-0.00512393
0.314461,-0.0058222
0.305705,-0.00552945
0.318503,-0.00576557
0.308087,-0.00567348
0.317507,-0.00699322
0.309144,-0.00672187
0.31805,-0.0064045
0.309223,-0.00638161
0.317644,-0.00592141
0.316345,-0.00671054
0.323714,-0.00550975
0.317843,-0.00540213
0.32489,-0.00521625
0.318503,-0.00608714
0.322333,-0.00593249
0.316314,-0.00596379
0.321996,-0.00566904
0.315839,-0.0053588
0.32325,-0.00574218
0.319902,-0.00597115
0.323415,-0.0055462
0.320637,-0.00539501
0.327015,-0.00556169
0.321558,-0.00550409
0.326676,-0.00524901
0.32156,-0.00597905
0.326748,-0.00547774
0.322098,-0.00544695
0.32697,-0.00525392
0.322984,-0.00594751
0.326053,-0.00568654
0.321304,-0.00539254
0.326044,-0.00547109
0.322298,-0.00633557
0.326486,-0.00603814
0.322397,-0.00580568
0.326687,-0.00568925
0.322797,-0.00629
0.326669,-0.00656776
0.324739,-0.00645967
0.327393,-0.0061856
0.323964,-0.0057732
0.325964,-0.00604282
0.322214,-0.00586973
0.324781,-0.00556122
0.321205,-0.00589163
0.324621,-0.00547947
0.323179,-0.00524677
0.324767,-0.00557573
0.321967,-0.00632866
0.323422,-0.005152
0.319883,-0.00520764
0.324278,-0.00484569
0.320574,-0.00476812
0.324389,-0.00554643
0.321238,-0.00547971
0.325164,-0.00482993
0.322219,-0.00484569
0.32575,-0.0057594
0.322733,-0.00546469
0.324582,-0.00514434
0.321055,-0.00505523
0.324896,-0.00550432
0.321814,-0.00550432
0.325269,-0.00553389
0.322116,-0.0055186
0.325398,-0.00568505
0.322546,-0.00566955
0.325691,-0.00563951
0.32354,-0.00526745
0.325164,-0.00621246
0.322579,-0.00605045
0.325542,-0.00588228
0.323161,-0.00563483
0.325797,-0.00624891
0.323314,-0.00613735
0.325919,-0.00576754
0.325167,-0.00599037
0.327854,-0.00575571
0.32551,-0.0054499
0.326676,-0.00512908
0.324646,-0.00492005
0.326249,-0.00603296
0.323533,-0.00586282
0.326065,-0.00564738
0.323641,-0.00529061
0.32595,-0.00495206
0.323377,-0.00576235
0.325801,-0.0057631
0.323785,-0.00602879
0.325749,-0.00571976
0.323468,-0.00617553
0.325938,-0.00575767
0.323563,-0.00567226
0.32447,-0.00517882
0.322228,-0.0059229
0.324376,-0.0057695
0.322059,-0.00572322
0.324649,-0.00555457
0.323296,-0.00587882
0.324639,-0.00540067
0.322577,-0.0052938
0.324851,-0.00483216
0.323023,-0.005933
0.324785,-0.00571804
0.322713,-0.00570427
0.324994,-0.00545706
0.323736,-0.00611766
