0.876884,-0.0228766
0.861461,-0.0176791
0.595977,-0.0190333
0.462602,-0.0195831
0.386626,-0.0200699
0.328302,-0.0196708
0.2872,-0.0196708
0.259027,-0.0194691
0.237671,-0.0198106
0.219488,-0.0200955
0.202786,-0.0199286
0.191841,-0.019184
0.200116,-0.019218
0.190459,-0.019189
0.209839,-0.0189149
0.200753,-0.019214
0.221796,-0.0193544
0.213997,-0.0192244
0.232871,-0.0186606
0.22409,-0.0183727
0.241008,-0.0190668
0.23371,-0.0190432
0.243016,-0.0187357
0.23554,-0.0187046
0.247565,-0.0192766
0.241526,-0.0189375
0.251255,-0.0196636
0.244753,-0.0192426
0.255131,-0.0196819
0.2491,-0.0201686
0.258206,-0.0196755
0.252453,-0.0195359
0.260575,-0.0195356
0.256906,-0.0194285
0.261266,-0.019149
0.25628,-0.01995
0.263947,-0.01927
0.259651,-0.0199017
0.266924,-0.0202277
0.262358,-0.0201349
0.269419,-0.019903
0.268796,-0.0212537
0.273784,-0.0205958
0.269659,-0.0205183
0.273677,-0.0203789
0.270964,-0.0209945
0.274526,-0.0213081
0.272156,-0.0210516
0.276829,-0.021023
0.275057,-0.021025
0.277863,-0.0204516
0.27462,-0.020274
0.279191,-0.0199035
0.276887,-0.0200773
0.281097,-0.0201718
0.277937,-0.0200788
0.281768,-0.0199081
0.279226,-0.0204018
0.283301,-0.0209514
0.281165,-0.0205926
0.284668,-0.0212375
0.282428,-0.0211693
0.284855,-0.0206298
0.282418,-0.0210112
0.285499,-0.0207945
0.28285,-0.0208911
0.284161,-0.0206894
0.282141,-0.0213894
0.283447,-0.02122
0.281367,-0.0207236
0.284713,-0.0211713
0.282888,-0.0212582
0.285046,-0.0211671
0.283119,-0.0211119
0.286059,-0.0206155
0.284359,-0.0211124
0.285933,-0.0209435
0.284246,-0.0209125
0.286214,-0.0211469
0.284727,-0.0206854
0.285005,-0.0205153
0.283354,-0.0205015
0.286519,-0.0200662
0.285898,-0.0211474
0.287632,-0.0208987
0.286265,-0.0207904
0.287832,-0.020912
0.286881,-0.0208773
0.288522,-0.0205102
0.28727,-0.0202465
0.289277,-0.020438
0.288809,-0.0209551
0.290466,-0.0207111
0.289182,-0.0206404
0.290794,-0.0205025
0.289675,-0.021042
0.291118,-0.0212316
0.289811,-0.0211855
0.291511,-0.0222664
0.290358,-0.0226737
0.292454,-0.0220434
0.291332,-0.0219424
0.291899,-0.0216568
0.290064,-0.0218375
0.291699,-0.0217469
0.290811,-0.0224575
0.292518,-0.0218747
0.291591,-0.0217974
0.292196,-0.0215898
0.291308,-0.0213793
0.29284,-0.0203799
0.29193,-0.0201962
0.29238,-0.0212579
0.291471,-0.0209393
0.292589,-0.0211136
0.29182,-0.0206
0.292753,-0.0197978
0.291902,-0.0202125
0.292865,-0.0211119
0.292294,-0.0212367
0.292887,-0.0211156
0.292112,-0.0211565
0.292761,-0.0214071
0.292108,-0.0210058
0.293376,-0.0216164
0.292634,-0.0216521
0.293507,-0.0215758
0.292883,-0.0217607
0.293894,-0.0216767
0.293204,-0.0213441
0.293915,-0.0204772
0.293309,-0.0210698
0.293764,-0.0208307
0.293135,-0.020713
0.293788,-0.0209923
0.293205,-0.0212306
0.293701,-0.0213163
0.292895,-0.021218
0.293178,-0.0206803
0.292331,-0.0200628
0.293161,-0.0198493
0.292152,-0.0202132
0.292187,-0.0200738
0.290707,-0.0202083
0.291097,-0.0202066
0.28995,-0.0197395
0.290425,-0.0201741
0.289987,-0.0208745
0.290657,-0.0208135
0.290282,-0.021254
0.291017,-0.0216349
0.289704,-0.0212988
0.28979,-0.0215007
0.288859,-0.0215376
0.289056,-0.0210725
0.288535,-0.021057
0.28916,-0.0211868
0.288738,-0.0215462
0.289281,-0.021706
0.288797,-0.0215888
0.289632,-0.0218269
0.288934,-0.0214719
0.289318,-0.022002
0.288757,-0.0218648
0.28964,-0.0217087
0.289227,-0.022051
0.290087,-0.0217253
0.289555,-0.0216829
0.289802,-0.0219503
0.289546,-0.0217774
0.290246,-0.0215155
0.289673,-0.0214
0.289936,-0.0215413
0.288768,-0.0213906
0.289387,-0.0214313
0.289205,-0.0218651
0.289849,-0.0221662
0.289468,-0.0217009
0.29016,-0.0220761
0.289506,-0.0217417
0.290049,-0.0219993
0.28967,-0.0218424
0.290365,-0.0216883
0.289775,-0.0212321
0.290441,-0.0215615
0.289966,-0.021495
0.290372,-0.0216102
0.290033,-0.0212227
0.290737,-0.0209462
0.29039,-0.0213032
0.291152,-0.0210858
0.290662,-0.0210565
0.291247,-0.0213699
0.29078,-0.0213079
0.291212,-0.0213399
0.290112,-0.0212158
0.290712,-0.0208298
0.290349,-0.0206059
0.290908,-0.0209406
0.290604,-0.0208475
0.291188,-0.0213323
0.290819,-0.0218205
0.29132,-0.0212338
0.290901,-0.021233
0.291696,-0.0208315
0.291007,-0.0209588
0.29148,-0.0203587
0.291089,-0.020358
0.291873,-0.020812
0.291192,-0.021268
0.291525,-0.0220791
0.291191,-0.022019
0.291415,-0.0218956
0.29168,-0.0211873
0.292195,-0.0214027
0.291778,-0.0213751
0.292278,-0.0211597
0.291744,-0.0213416
0.292325,-0.021739
0.292022,-0.0214318
0.292409,-0.0212333
0.292154,-0.0215782
0.292441,-0.0217971
0.291506,-0.0216969
0.291697,-0.0214187
0.29152,-0.0208908
0.29188,-0.0206754
0.29125,-0.0208226
0.291177,-0.0207482
0.290935,-0.021888
0.291248,-0.0215487
0.29069,-0.0214492
0.290747,-0.0214706
0.290415,-0.0213064
0.290743,-0.0209122
0.290418,-0.0211562
0.291001,-0.0212183
0.290674,-0.0210819
0.290888,-0.021483
0.290697,-0.0215187
0.290985,-0.0213793
0.29068,-0.0213793
0.290948,-0.0213773
0.290323,-0.021673
0.29073,-0.0214441
0.290387,-0.0213734
0.290799,-0.0216524
0.290594,-0.0220924
0.290974,-0.0219089
0.290459,-0.0221305
0.290704,-0.021938
0.290138,-0.0216056
0.290064,-0.0212188
0.289214,-0.021707
0.289703,-0.0216656
0.28945,-0.0215612
0.289914,-0.0221189
0.28978,-0.0210691
0.290015,-0.0205417
0.289523,-0.0202937
0.289711,-0.0207344
0.289431,-0.0205104
0.289884,-0.0204328
0.289332,-0.0209336
0.289428,-0.0210678
0.289124,-0.0212232
0.289425,-0.0212569
0.288838,-0.0209339
0.289023,-0.0213278
0.288846,-0.021204
0.289334,-0.0206628
0.289241,-0.0207911
0.289759,-0.0211225
0.289466,-0.0211225
0.289897,-0.0206909
0.289655,-0.0210181
0.290196,-0.0213456
0.289916,-0.0213456
0.290095,-0.021206
0.289819,-0.0216501
0.290181,-0.0216551
0.289922,-0.0214552
0.290067,-0.0212232
0.289801,-0.0217489
0.29021,-0.0217853
0.289924,-0.0216391
0.290225,-0.0213928
0.289991,-0.0209585
0.290567,-0.0210085
0.29034,-0.0205732
0.290624,-0.0211183
0.29042,-0.0210728
0.290612,-0.0212239
0.290103,-0.0213658
0.290145,-0.0213665
0.289843,-0.0220736
0.290415,-0.0219525
0.290174,-0.0214458
0.290445,-0.0213062
0.289806,-0.0211865
0.290189,-0.0209432
0.289811,-0.0215674
0.289899,-0.0213815
0.289243,-0.0214194
0.289555,-0.0212912
0.2895,-0.0213835
0.289712,-0.0211235
0.289464,-0.0215312
0.289823,-0.0214091
0.289782,-0.0214298
0.290022,-0.0212454
0.289895,-0.0214436
0.289923,-0.0213975
0.289406,-0.022263
0.289427,-0.0218508
0.289251,-0.0215815
0.28931,-0.0218361
0.289129,-0.0214088
0.289331,-0.0210974
0.288759,-0.0214726
0.288979,-0.0215118
0.288973,-0.0215736
0.289099,-0.0212298
0.288834,-0.0210196
0.289077,-0.0210277
0.288872,-0.0209036
0.289326,-0.0210755
0.289107,-0.020929
0.289417,-0.0212107
0.289332,-0.020799
0.28954,-0.021142
0.289412,-0.0215216
0.289587,-0.0210425
0.289048,-0.0208942
0.289388,-0.0207628
0.28921,-0.0205619
0.289456,-0.0209886
0.289322,-0.0209299
0.289696,-0.0215849
0.290029,-0.0213456
0.290205,-0.0215953
0.290097,-0.0214505
0.290157,-0.0211257
0.289836,-0.0207465
0.289916,-0.0209243
0.289812,-0.0209105
0.290128,-0.0206352
0.290069,-0.0203405
0.290569,-0.0216866
0.290521,-0.0214709
0.290708,-0.0212557
0.290781,-0.0209629
0.290899,-0.020669
0.290889,-0.0206296
0.291049,-0.0208002
0.291001,-0.0211267
0.291038,-0.0210363
0.29101,-0.0209277
0.291086,-0.0216996
0.291115,-0.0213655
0.291316,-0.0210577
0.291406,-0.0214165
0.291411,-0.0210314
0.2914,-0.0210203
0.291523,-0.021478
0.291534,-0.0215709
0.291658,-0.0212193
0.29169,-0.0216794
0.29162,-0.021808
0.291515,-0.022102
0.291449,-0.0219648
0.291433,-0.0213754
0.291526,-0.0217555
0.291614,-0.0213212
0.291648,-0.0213057
0.291737,-0.0210595
0.291687,-0.021676
0.291986,-0.0207881
0.292115,-0.0211663
0.292133,-0.0212185
0.292073,-0.0209558
0.292032,-0.0203873
0.291788,-0.0202208
0.291911,-0.0207103
0.291935,-0.0206751
0.292289,-0.0205882
0.292202,-0.020652
0.292374,-0.0211072
0.29231,-0.0211232
0.292518,-0.0210737
0.292593,-0.0210149
0.292784,-0.0219011
0.292508,-0.0216425
0.292686,-0.0222032
0.292497,-0.021918
0.292634,-0.0215768
0.29255,-0.0221581
0.292737,-0.0219771
0.292662,-0.0216088
0.29293,-0.0214399
0.292678,-0.0214443
0.292558,-0.0213219
0.292261,-0.0216964
0.292431,-0.0216105
0.292271,-0.0219121
0.292438,-0.021728
0.292283,-0.0222546
0.29247,-0.0220313
0.292372,-0.0222258
0.29236,-0.0218786
0.292325,-0.0211048
0.29255,-0.0218006
0.292588,-0.021972
0.2928,-0.0218481
0.292595,-0.0215568
0.29261,-0.0215145
0.292314,-0.021906
0.292479,-0.0216822
0.292447,-0.0212961
0.292541,-0.0210893
0.292318,-0.0209669
0.292542,-0.0209896
0.292352,-0.0214505
0.292639,-0.0222544
0.292582,-0.0218235
0.292625,-0.0214219
0.292452,-0.0210038
0.29275,-0.0211516
0.292654,-0.0219867
0.292915,-0.0215549
0.292775,-0.0211378
0.293053,-0.0213175
0.29278,-0.0212249
0.293008,-0.021676
0.292872,-0.0217614
0.293116,-0.0212764
0.292907,-0.021137
0.293168,-0.0213618
0.293047,-0.0208911
0.293297,-0.0208357
0.293088,-0.0208955
0.293251,-0.0214785
0.292956,-0.0207512
0.293155,-0.0205806
0.293091,-0.0202083
0.293357,-0.0199653
0.29316,-0.0197946
0.29342,-0.0197589
0.293259,-0.0194334
0.293562,-0.0199357
0.293408,-0.0206077
0.293646,-0.0210516
0.293377,-0.0210464
0.293301,-0.0211163
0.293071,-0.0208999
0.293206,-0.0211914
0.293351,-0.0212892
0.293635,-0.0207278
0.293423,-0.0207743
0.293419,-0.0203895
0.293274,-0.0200492
0.293403,-0.0207901
0.292955,-0.0211535
0.29294,-0.0216984
0.292665,-0.0215135
0.292906,-0.0211274
0.292729,-0.0212961
0.293011,-0.0220874
0.292888,-0.021529
0.293117,-0.021157
0.293147,-0.0214209
0.293498,-0.0218429
0.293071,-0.0217031
0.293417,-0.0214418
0.293014,-0.0216435
0.293274,-0.0218387
0.293,-0.0216674
0.293277,-0.0213778
0.293037,-0.0215226
0.29335,-0.0217801
0.293008,-0.0216115
0.293147,-0.0212281
0.29298,-0.0207783
0.2931,-0.0204646
0.292838,-0.0201078
0.293099,-0.0201091
0.292908,-0.0208362
0.293084,-0.0203499
0.292871,-0.0204602
0.293227,-0.0207322
0.293247,-0.0209108
0.293586,-0.0208487
0.293283,-0.0211752
0.293588,-0.0209295
0.293276,-0.0205311
0.293396,-0.0204816
0.293199,-0.0208711
0.293387,-0.0204013
0.293532,-0.0204855
0.293893,-0.0207411
0.293612,-0.0201699
0.293979,-0.0198943
0.29359,-0.0198779
0.293795,-0.0193569
0.293546,-0.0207012
0.293811,-0.0207675
0.293548,-0.020799
0.29389,-0.020701
0.293639,-0.0211119
0.293987,-0.0208485
0.293724,-0.0206786
0.294111,-0.0208196
0.293924,-0.0203233
0.294102,-0.0202767
